GeneId	Symbol	Normal_transcript	Tumor_transcript	AffectingMutatedFeature
51564	HDAC7	uc001rqk.3	uc009zku.2	0
51564	HDAC7	uc010slp.1	uc010slo.1	0
3159	HMGA1	uc003oit.2	uc003ojc.2	0
3159	HMGA1	uc003oit.2	uc010jvl.2	0
65258	MPPE1	uc002kqf.2	uc002kqg.2	0
5141	PDE4A	uc002mok.2	uc002moo.2	0
5141	PDE4A	uc002mom.2	uc002mon.2	0
55179	FAIM	uc003ess.2	uc003eso.1	0
3695	ITGB7	uc009zmv.2	uc010soa.1	0
81624	DIAPH3	uc001vhv.2	uc001vhw.1	0
4753	NELL2	uc001roh.2	uc001rof.3	0
10507	SEMA4D	uc004aqp.1	uc011ltm.1	1
284992	CCDC150	uc010zgt.1	uc002utr.1	0
8514	KCNAB2	uc001alv.1	uc009vlv.1	0
8514	KCNAB2	uc009vlw.1	uc009vlv.1	0
5250	SLC25A3	uc001tfm.2	uc001tft.2	0
8729	GBF1	uc001kux.1	uc001kuy.1	0
23230	VPS13A	uc004akp.3	uc004akq.3	0
22994	AZI1	uc002jzn.1	uc002jzm.1	0
22994	AZI1	uc002jzn.1	uc002jzp.1	0
22994	AZI1	uc002jzn.1	uc002jzq.2	0
920	CD4	uc010sfk.1	uc010sfm.1	0
10242	KCNMB2	uc003fje.2	uc003fjf.2	0
51174	TUBD1	uc010ddh.1	uc010ddf.1	0
6901	TAZ	uc004fla.2	uc010nuy.2	0
5830	PEX5	uc001qsu.2	uc010sgd.1	0
5830	PEX5	uc001qsw.2	uc001qsv.2	0
5830	PEX5	uc010sgd.1	uc010sgc.1	0
1315	COPB1	uc001mlg.2	uc001mli.2	0
56288	PARD3	uc010qek.1	uc001ixo.1	0
81669	CCNL2	uc001afh.2	uc001afk.2	0
142680	SLC34A3	uc011met.1	uc004cmc.1	0
55734	ZFP64	uc002xwm.2	uc002xwl.2	0
145748	LYSMD4	uc002bvj.1	uc010bou.1	0
2067	ERCC1	uc002pbt.1	uc002pbu.1	0
57019	CIAPIN1	uc002elm.1	uc002elo.1	0
57019	CIAPIN1	uc002elm.1	uc010cda.1	0
84864	MINA	uc003dsb.1	uc003dry.1	0
84864	MINA	uc010hpa.1	uc003dry.1	0
84864	MINA	uc010hpa.1	uc003drz.1	0
10634	GAS2L1	uc003afd.1	uc003afa.1	0
9463	PICK1	uc003aut.2	uc003aus.2	0
60343	FAM3A	uc004flw.1	uc004flt.1	0
27145	FILIP1	uc003phz.2	uc003pib.1	0
57576	KIF17	uc009vpx.2	uc001bds.3	0
8224	SYN3	uc003amx.2	uc011amc.1	0
64850	AGXT2L1	uc003hzc.2	uc011cfm.1	0
64850	AGXT2L1	uc011cfm.1	uc011cfn.1	0
81608	FIP1L1	uc011bzu.1	uc003gzz.2	0
2993	GYPA	uc003ijo.3	uc010ioq.2	0
2993	GYPA	uc003ijo.3	uc011cib.1	0
23670	TMEM2	uc011lrz.1	uc004aik.2	0
51000	SLC35B3	uc011die.1	uc003mya.2	0
81616	ACSBG2	uc002mee.1	uc002meg.1	0
11102	RPP14	uc003dju.3	uc003djv.3	0
11102	RPP14	uc010hnh.2	uc010hni.2	0
4926	NUMA1	uc009ysw.1	uc001orm.1	0
55238	SLC38A7	uc002eod.1	uc002eoc.1	0
606495	CYB5RL	uc001cwy.3	uc001cwx.3	0
2108	ETFA	uc010bkq.1	uc002bbu.1	0
79133	C20orf7	uc002wom.2	uc002woo.2	0
645323	LOC645323	uc011cub.1	uc003kjg.2	0
51529	ANAPC11	uc002kbx.1	uc002kca.1	0
133015	PACRGL	uc003gpw.2	uc003gpy.2	0
133015	PACRGL	uc003gpx.3	uc003gqa.2	0
133015	PACRGL	uc011bxn.1	uc003gqa.2	0
272	AMPD3	uc009yfx.1	uc001mip.1	0
272	AMPD3	uc009yfy.2	uc009yfw.1	0
622	BDH1	uc003fxr.2	uc003fxt.2	0
55626	AMBRA1	uc001ncx.2	uc001ncu.1	0
159091	FAM122C	uc004exy.1	uc010nru.1	0
54620	FBXL19	uc002eaa.1	uc002eab.2	0
7216	TRO	uc004dtq.2	uc004dtv.2	1
7216	TRO	uc004dtu.2	uc004dtt.2	0
55815	TSNAXIP1	uc002euh.3	uc002euj.2	0
55815	TSNAXIP1	uc010vkb.1	uc002euh.3	0
3516	RBPJ	uc003gry.1	uc003gsb.1	0
3516	RBPJ	uc003gsc.1	uc003gsa.1	1
4603	MYBL1	uc003xwm.2	uc003xwj.2	0
4603	MYBL1	uc003xwm.2	uc003xwl.2	0
5380	PMS2L2	uc003uco.1	uc003txf.3	0
5380	PMS2L2	uc011kfv.1	uc011kfq.1	0
1139	CHRNA7	uc010bah.1	uc010baf.2	1
7148	TNXB	uc003nzl.2	uc011dpc.1	1
831	CAST	uc010jbj.2	uc010jbl.1	0
339451	KLHL17	uc001aca.1	uc001acb.1	0
84902	CCDC123	uc002nty.2	uc002ntz.1	0
84902	CCDC123	uc010edg.2	uc002nty.2	0
2550	GABBR1	uc003nmu.3	uc011dls.1	1
913	CD1E	uc001fsi.2	uc001fsf.2	1
913	CD1E	uc001fsk.2	uc001fsj.2	1
7168	TPM1	uc002alt.2	uc010uig.1	0
64777	RMND5B	uc011dgf.1	uc003miq.2	0
9734	HDAC9	uc003sud.1	uc003suj.2	0
11322	TMC6	uc002jui.1	uc010dhg.1	0
11322	TMC6	uc002jum.3	uc002jul.1	0
63908	NAPB	uc002wta.2	uc002wtb.2	0
6717	SRI	uc003ujq.1	uc010lej.1	0
29980	DONSON	uc002ysi.1	uc010gme.2	0
29980	DONSON	uc002ysk.2	uc002ysj.2	0
23410	SIRT3	uc001lok.3	uc010qvq.1	0
10643	IGF2BP3	uc003swf.2	uc003swh.1	0
56977	STOX2	uc003ivz.1	uc003iwa.1	0
4849	CNOT3	uc002qdj.1	uc002qdi.2	0
4849	CNOT3	uc002qdj.1	uc002qdl.2	1
23774	BRD1	uc003biu.3	uc011arf.1	0
27067	STAU2	uc011lfh.1	uc003xzq.2	0
27067	STAU2	uc011lfi.1	uc003xzq.2	0
3601	IL15RA	uc001iiy.2	uc001iix.2	0
121457	IKBIP	uc001tfx.2	uc001tfv.2	0
8900	CCNA1	uc010abp.2	uc010teo.1	0
2824	GPM6B	uc004cvx.2	uc004cvw.2	0
2824	GPM6B	uc004cvx.2	uc004cvz.2	0
4212	MEIS2	uc001zjr.2	uc001zjs.2	0
4212	MEIS2	uc010ucj.1	uc001zjs.2	1
51430	C1orf9	uc001giq.3	uc010pmn.1	0
51430	C1orf9	uc009wwd.2	uc001giq.3	0
10669	CGREF1	uc002riq.2	uc010eyr.1	1
728613	LOC728613	uc003jcu.2	uc003jct.2	0
728613	LOC728613	uc003jcw.2	uc003jcp.3	0
146330	FBXL16	uc002cjb.2	uc002cjc.2	1
85302	FBF1	uc010wsp.1	uc002jqd.1	0
654817	NCF1C	uc011kfn.1	uc011kfo.1	0
2256	FGF11	uc002gha.3	uc010vtw.1	1
2256	FGF11	uc010cmi.2	uc010vtw.1	1
9337	CNOT8	uc003lvw.2	uc010jig.2	0
9337	CNOT8	uc011ddj.1	uc003lvv.2	0
128272	ARHGEF19	uc001ayc.1	uc009voo.1	0
150763	GPAT2	uc002svf.2	uc002svd.2	0
2057	EPOR	uc010xly.1	uc002mrh.2	0
7068	THRB	uc003ccx.3	uc010hfe.2	0
7068	THRB	uc003ccy.3	uc003cdd.2	0
79630	C1orf54	uc001eue.2	uc001euf.2	0
79630	C1orf54	uc001eug.2	uc001euf.2	0
27154	BRPF3	uc003olv.3	uc010jwc.2	1
433	ASGR2	uc002gem.1	uc010vtl.1	1
433	ASGR2	uc010vtl.1	uc002gem.1	1
27130	INVS	uc004bao.1	uc004bap.1	0
27130	INVS	uc004bao.1	uc011lve.1	0
1438	CSF2RA	uc010ncv.2	uc004cpn.2	0
8470	SORBS2	uc003iyi.2	uc011cku.1	0
8470	SORBS2	uc003iyo.1	uc003iyi.2	0
4168	MCF2	uc011mwo.1	uc011mwl.1	0
55180	LINS1	uc002bwg.2	uc002bwd.2	0
55180	LINS1	uc002bwg.2	uc002bwh.2	0
149628	PYHIN1	uc001fta.3	uc001fte.2	1
149628	PYHIN1	uc001ftc.2	uc001fte.2	0
220965	FAM13C	uc010qif.1	uc001jkp.2	0
55193	PBRM1	uc003deq.2	uc010hmk.1	0
55193	PBRM1	uc003des.2	uc003der.2	0
100132406	NBPF10	uc001enc.2	uc010oym.1	0
100132406	NBPF10	uc010oyk.1	uc010oyi.1	0
5359	PLSCR1	uc011bnn.1	uc003ewa.2	1
4311	MME	uc003fae.1	uc003fad.1	0
375690	WASH5P	uc011llq.1	uc010mgm.1	0
30835	CD209	uc002mhq.2	uc010dvq.2	0
30835	CD209	uc002mhr.2	uc010xju.1	0
51744	CD244	uc009wtq.2	uc001fxa.2	0
54663	WDR74	uc001nvk.1	uc001nvm.1	0
54879	ST7L	uc001ecc.2	uc001ece.2	0
54879	ST7L	uc001ech.2	uc001ecd.2	0
54878	DPP8	uc002aox.2	uc002aoy.2	0
6596	HLTF	uc003ewq.1	uc003ews.1	0
9841	ZBTB24	uc003ptl.1	uc010kds.1	0
9841	ZBTB24	uc003ptl.1	uc011ear.1	0
9840	KIAA0748	uc010spb.1	uc001sgl.3	0
9270	ITGB1BP1	uc002qzn.1	uc002qzj.2	0
9824	ARHGAP11A	uc001zgy.1	uc001zgw.2	0
9824	ARHGAP11A	uc001zgy.1	uc010ubx.1	0
5144	PDE4D	uc010iwj.1	uc003jrw.2	0
143941	TTC36	uc001ptg.1	uc010ryb.1	0
5087	PBX1	uc010pkv.1	uc001gct.2	0
477	ATP1A2	uc001fvb.2	uc010piz.1	0
477	ATP1A2	uc001fvc.2	uc009wtg.1	0
283899	INO80E	uc002dvg.1	uc002dvh.1	0
54478	FAM64A	uc002gdb.1	uc002gcz.1	0
8837	CFLAR	uc002uxd.3	uc002uxf.2	0
22806	IKZF3	uc010cwd.2	uc002hta.2	0
253959	RALGAPA1	uc001wti.2	uc010tpv.1	0
253959	RALGAPA1	uc001wtj.2	uc001wti.2	0
83606	C22orf13	uc003aaj.3	uc003aal.2	0
83606	C22orf13	uc003aal.2	uc003aak.3	0
388372	CCL4L2	uc002hlx.2	uc002hly.1	1
388372	CCL4L2	uc010cuk.1	uc002hli.1	0
200539	ANKRD23	uc002sxb.2	uc002sxc.2	0
2710	GK	uc004dch.3	uc010ngj.2	0
10524	KAT5	uc001ofj.2	uc001ofi.2	0
10524	KAT5	uc001ofj.2	uc010roo.1	0
6744	SSFA2	uc002uol.2	uc002uok.2	0
57228	SMAGP	uc001ryc.1	uc001ryd.1	0
116154	PHACTR3	uc002yau.2	uc002yax.2	0
116154	PHACTR3	uc002yay.2	uc002yav.2	0
1456	CSNK1G3	uc003ktl.2	uc011cws.1	0
64780	MICAL1	uc003ptj.2	uc011eaq.1	0
64780	MICAL1	uc011eaq.1	uc003ptk.2	0
9499	MYOT	uc011cyh.1	uc011cye.1	0
9938	ARHGAP25	uc010yqk.1	uc010fdg.2	0
9938	ARHGAP25	uc010yql.1	uc010fdg.2	0
145957	NRG4	uc002bbo.2	uc002bbn.2	0
145957	NRG4	uc010bko.2	uc002bbn.2	0
23305	ACSL6	uc003kvy.1	uc003kvx.1	0
23305	ACSL6	uc003kwd.1	uc003kvx.1	0
7770	ZNF227	uc002oyw.2	uc010ejh.2	0
7770	ZNF227	uc010xwv.1	uc010ejh.2	0
51377	UCHL5	uc001gsm.2	uc010pov.1	0
199704	ZNF585A	uc002ofn.1	uc002ofm.1	0
9622	KLK4	uc002pud.1	uc002pty.1	1
213	ALB	uc010iij.2	uc011cbf.1	1
57489	ODF2L	uc001dlo.2	uc001dlq.1	0
1565	CYP2D6	uc003bcf.2	uc010gyu.2	1
100130581	LOC100130581	uc010czf.2	uc010wie.1	0
100130581	LOC100130581	uc010wie.1	uc010wic.1	0
2275	FHL3	uc001ccl.2	uc001cck.2	0
85406	DNAJC14	uc001shy.1	uc009zob.1	0
129303	TMEM150A	uc002spw.1	uc002sqa.1	0
66035	SLC2A11	uc002zym.3	uc011ajd.1	0
29970	SCHIP1	uc003fcv.1	uc003fct.1	0
6453	ITSN1	uc002ysz.2	uc002ytd.2	0
6453	ITSN1	uc010gmj.2	uc002ytd.2	0
9522	SCAMP1	uc011ctc.1	uc003kfm.2	0
9788	MTSS1	uc011lio.1	uc003yrh.2	0
151126	ZNF385B	uc002unj.2	uc002unl.2	0
6300	MAPK12	uc003bkn.2	uc003bko.2	0
84448	ABLIM2	uc003gkm.3	uc003gki.2	0
51463	GPR89B	uc010ozt.1	uc010ozs.1	0
56985	C17orf48	uc002gmt.2	uc002gmu.2	0
28969	BZW2	uc003stj.2	uc003stm.2	0
131368	ZPLD1	uc003dvt.1	uc011bhg.1	0
1375	CPT1B	uc003bmk.3	uc011asb.1	0
1375	CPT1B	uc011asb.1	uc003bmk.3	0
11158	RABL2B	uc003bno.1	uc011asf.1	0
11158	RABL2B	uc011asg.1	uc011ase.1	1
114803	MYSM1	uc001czc.2	uc001czd.2	0
1977	EIF4E	uc011ceb.1	uc011cea.1	0
2878	GPX3	uc003ltd.2	uc003ltc.2	0
25956	SEC31B	uc001kre.1	uc001krf.1	0
25956	SEC31B	uc009xwn.1	uc001kre.1	0
5295	PIK3R1	uc003jvc.2	uc003jve.2	0
80003	PCNXL2	uc009xfv.1	uc001hvp.1	0
114991	ZNF618	uc011lxj.1	uc010mvb.2	0
137682	C8orf38	uc011lgs.1	uc003yhi.2	0
159195	USP54	uc010qkk.1	uc001juk.2	0
159195	USP54	uc010qkl.1	uc001juk.2	0
7392	USF2	uc002nyr.1	uc002nys.1	0
7392	USF2	uc010xss.1	uc002nys.1	0
50507	NOX4	uc001pcv.2	uc009yvs.1	0
50507	NOX4	uc009yvs.1	uc009yvq.2	0
11036	GTF2A1L	uc002rwt.2	uc002rws.1	0
124401	ANKS3	uc002cxk.2	uc002cxi.1	0
124401	ANKS3	uc002cxk.2	uc010uxr.1	0
146057	TTBK2	uc001zqo.2	uc010bcz.1	0
84632	AFAP1L2	uc001lbr.1	uc001lbo.2	0
9016	SLC25A14	uc004evo.1	uc010nrg.2	0
49854	ZNF295	uc002yzy.3	uc002zaa.3	0
80705	TSGA10	uc002szh.3	uc002szi.3	0
80705	TSGA10	uc010yvn.1	uc002szj.1	0
80709	AKNA	uc004bin.3	uc004bip.3	0
80709	AKNA	uc004bir.3	uc004bin.3	0
23205	ACSBG1	uc010umw.1	uc010umx.1	0
221458	KIF6	uc010jxb.1	uc010jxa.1	0
445571	CBWD3	uc004agh.3	uc004agi.3	0
445571	CBWD3	uc010moe.1	uc004agl.3	0
8672	EIF4G3	uc001bec.2	uc009vpz.2	0
8672	EIF4G3	uc001bef.2	uc010odk.1	0
8671	SLC4A4	uc003hga.2	uc010iib.2	0
8671	SLC4A4	uc003hgc.3	uc010iib.2	0
159013	CXorf38	uc004dew.2	uc010nhd.2	0
80183	C13orf18	uc010aco.1	uc010tfy.1	1
10202	DHRS2	uc001wkv.3	uc001wku.3	0
144132	DNHD1	uc001mdx.1	uc001mea.3	0
144132	DNHD1	uc001mdy.1	uc001mdx.1	0
7592	ZNF41	uc004dhw.3	uc004dhs.3	0
51750	RTEL1	uc002yfu.1	uc011abd.1	0
51750	RTEL1	uc002yfv.2	uc002yfx.1	0
977	CD151	uc001lrz.2	uc001lrx.2	0
130026	ICA1L	uc002uzi.1	uc002uzj.2	0
6285	S100B	uc002zjv.1	uc002zju.1	0
2622	GAS8	uc010vpw.1	uc002fqj.1	0
54805	CNNM2	uc001kwm.2	uc001kwl.2	0
100170939	LOC100170939	uc003jyp.1	uc003jys.2	0
100170939	LOC100170939	uc003jys.2	uc003jyp.1	0
23101	MCF2L2	uc003flj.1	uc003flp.1	0
23101	MCF2L2	uc011bqs.1	uc003flp.1	0
64792	RABL5	uc003uyl.2	uc003uym.2	1
64792	RABL5	uc011kkl.1	uc003uym.2	0
10863	ADAM28	uc011kzz.1	uc003xdx.2	1
10865	ARID5A	uc002swe.2	uc002swg.2	0
10617	STAMBP	uc002sjv.2	uc002sjt.2	0
54993	ZSCAN2	uc002bkp.2	uc002bkr.2	0
54993	ZSCAN2	uc002bkp.2	uc010uox.1	0
643836	ZFP62	uc010jlk.2	uc011dhe.1	0
643836	ZFP62	uc011dhf.1	uc003mmm.3	0
23176	SEPT8	uc011cxi.1	uc003kxu.2	0
2646	GCKR	uc010ylu.1	uc002rky.2	1
387119	C6orf204	uc011ebj.1	uc003pxz.1	0
116085	SLC22A12	uc009yps.1	uc001oal.1	0
7626	ZNF75D	uc004eyp.2	uc004eyo.2	0
11098	PRSS23	uc010rts.1	uc001pcc.1	1
653	BMP5	uc011dxf.1	uc003pcq.2	0
11170	FAM107A	uc003dkn.2	uc003dko.2	0
155370	SBDSP1	uc003twh.2	uc003twe.2	0
26140	TTLL3	uc003btg.2	uc003btd.3	0
5156	PDGFRA	uc003han.3	uc010igq.1	1
4649	MYO9A	uc002atk.2	uc002atn.1	1
10314	LANCL1	uc002ved.2	uc010zjh.1	0
28990	ASTE1	uc003env.1	uc010htm.1	0
51265	CDKL3	uc011cxn.1	uc011cxm.1	0
55610	CCDC132	uc003umo.2	uc003umq.2	0
2147	F2	uc001ndf.3	uc001ndg.3	1
124944	C17orf49	uc002gec.2	uc002gee.2	0
9256	BZRAP1	uc010wnt.1	uc002ivv.2	0
23057	NMNAT2	uc009wye.1	uc001gqd.2	0
7185	TRAF1	uc011lyg.1	uc004bku.1	0
158471	PRUNE2	uc010mpl.1	uc011lsl.1	0
393	ARHGAP4	uc004fjk.1	uc004fjj.1	0
57669	EPB41L5	uc010flk.2	uc002tmg.2	0
63901	FAM111A	uc010rkq.1	uc001nnp.2	0
176	ACAN	uc010upo.1	uc002bna.2	1
57085	AGTRAP	uc001asw.2	uc001asu.2	1
55830	GLT8D1	uc003dfl.2	uc003dfo.1	0
1760	DMPK	uc010xxs.1	uc002pdd.1	0
11193	WBP4	uc001uxt.2	uc010tfd.1	0
8715	NOL4	uc010dmh.2	uc010xbu.1	0
79705	LRRK1	uc002bwr.2	uc010usb.1	1
257101	ZNF683	uc001bmh.1	uc001bmg.1	0
6775	STAT4	uc002uso.2	uc002usm.1	0
5980	REV3L	uc003pva.1	uc003pux.3	0
54069	C21orf45	uc002ypi.2	uc011adn.1	0
284613	CYB561D1	uc001dxw.2	uc010ovm.1	0
54991	C1orf159	uc001acp.2	uc001acr.2	0
161582	DYX1C1	uc002adc.2	uc010ugi.1	0
1159	CKMT1B	uc001zsd.3	uc010bdj.2	0
8527	DGKD	uc010fyh.1	uc010fyi.1	0
65061	CDK15	uc002uyu.1	uc010ftn.1	0
100128782	C9orf130	uc004avp.3	uc004avr.2	0
2186	BPTF	uc002jge.2	uc002jgg.2	1
2189	FANCG	uc003zwb.1	uc010mkj.1	0
6908	TBP	uc011ehf.1	uc003qxt.2	0
8861	LDB1	uc009xwz.2	uc001kul.3	0
816	CAMK2B	uc003tkx.2	uc003tkq.2	0
80835	TAS1R1	uc001ant.2	uc001anw.2	1
7730	ZNF177	uc002mlk.2	uc002mli.2	0
149483	CCDC17	uc010olt.1	uc009vxy.2	0
5269	SERPINB6	uc003mum.2	uc003muk.2	0
285331	CCDC66	uc003dhz.2	uc003dia.2	0
27004	TCL6	uc001yeo.1	uc001yet.1	0
55871	CBWD1	uc003zgc.3	uc003zgb.3	0
200030	LOC200030	uc009wjc.2	uc010ozg.1	0
5071	PARK2	uc011egf.1	uc003qtx.3	0
64375	IKZF4	uc010sqa.1	uc001sjd.1	0
5383	PMS2L5	uc010lbw.2	uc003ubk.2	0
133308	NHEDC2	uc011cex.1	uc011cey.1	0
6582	SLC22A2	uc003qtf.2	uc003qth.1	0
728939	PDZK1P1	uc010ozf.1	uc010ozw.1	0
4061	LY6E	uc003yxm.2	uc003yxn.2	0
26523	EIF2C1	uc001bzl.2	uc009vuy.2	0
81544	GDPD5	uc001owp.3	uc009yud.2	0
22996	TTC39A	uc001csj.2	uc010ond.1	0
8880	FUBP1	uc001dih.3	uc001dii.2	1
5241	PGR	uc001pgj.2	uc001pgh.2	0
121643	FOXN4	uc009zvg.2	uc001toe.3	0
9923	ZBTB40	uc001bfu.2	uc001bft.2	0
84905	ZNF341	uc002wzy.2	uc010geq.2	0
8650	NUMB	uc001xoa.1	uc010ttz.1	0
1116	CHI3L1	uc001gzj.2	uc001gzi.2	0
26502	NARF	uc002kfi.3	uc002kfk.2	0
26507	CNNM1	uc001kpp.3	uc009xwe.2	0
59350	RXFP1	uc011cjb.1	uc010iqo.2	1
57337	SENP7	uc003duv.2	uc003duw.2	0
64779	MTHFSD	uc002fjm.2	uc002fjp.2	0
57579	FAM135A	uc003pfj.2	uc010kan.1	0
247	ALOX15B	uc002gjw.2	uc002gju.2	0
113251	LARP4	uc001rwn.2	uc001rws.1	0
84750	FUT10	uc003xji.1	uc003xjd.2	0
652968	GATSL3	uc003ahf.2	uc003ahe.2	0
1305	COL13A1	uc001jqk.1	uc010qjf.1	1
66004	LYNX1	uc003yxd.1	uc003yxe.1	0
9907	KIAA0415	uc003sne.2	uc010ksp.2	0
83658	DYNLRB1	uc002xam.2	uc002xan.2	0
57211	GPR126	uc010khd.2	uc010khf.2	0
5031	P2RY6	uc001otm.2	uc001otn.2	0
22992	KDM2A	uc001ojy.2	uc001ojx.2	0
203259	C9orf25	uc011lok.1	uc003zul.2	0
151658	LOC151658	uc003dwq.3	uc003dwr.1	0
4237	MFAP2	uc001azy.2	uc001azx.2	0
317	APAF1	uc001tgb.2	uc001tga.2	0
65008	MRPL1	uc003hku.2	uc010iji.1	0
65009	NDRG4	uc010vif.1	uc010cdk.2	0
374877	C19orf45	uc002mgm.2	uc010xjo.1	0
10811	NOXA1	uc010nch.2	uc004cmu.2	0
57697	FANCM	uc001wwd.3	uc001wwc.2	0
7738	ZNF184	uc003nji.2	uc003njj.2	0
8718	TNFRSF25	uc001anc.2	uc001ane.2	1
389114	ZNF662	uc003cmk.2	uc003cmi.2	0
4063	LY9	uc001fwv.2	uc001fwu.2	0
57761	TRIB3	uc002wdn.2	uc002wdm.2	0
953	ENTPD1	uc010qok.1	uc010qon.1	0
134728	IRAK1BP1	uc003pim.2	uc010kbg.1	0
10101	NUBP2	uc002cmx.3	uc010brx.2	0
2175	FANCA	uc002fow.1	uc010vpn.1	0
284047	CCDC144B	uc002gub.1	uc010vyc.1	0
596	BCL2	uc002liu.1	uc002liv.1	0
3384	ICAM2	uc002jdu.3	uc002jdv.3	0
3382	ICA1	uc003srq.2	uc003srp.3	0
3964	LGALS8	uc001hxy.1	uc001hyc.1	0
5570	PKIB	uc003pyz.2	uc011ebq.1	0
79598	CEP97	uc003dvm.1	uc003dvk.1	1
331	XIAP	uc004etx.2	uc010nqv.2	0
51348	KLRF1	uc010sgw.1	uc009zgw.2	1
8717	TRADD	uc002eri.1	uc002erh.1	0
92822	ZNF276	uc010cit.1	uc002fop.2	0
55974	RAG1AP1	uc010pey.1	uc001fhl.3	0
57535	KIAA1324	uc001dwq.2	uc001dws.1	0
2015	EMR1	uc010xjj.1	uc010xji.1	0
7011	TEP1	uc010tlh.1	uc010tlf.1	0
29028	ATAD2	uc003yqi.3	uc003yqh.3	1
79677	SMC6	uc002rco.2	uc002rcn.2	0
729873	TBC1D3	uc002hpp.2	uc002hoo.2	0
51594	NBAS	uc002rcc.1	uc002rcb.1	0
4007	PRICKLE3	uc011mmv.1	uc004dmy.1	0
81792	ADAMTS12	uc010iuq.1	uc003jia.1	0
140564	APOBEC3D	uc003awt.3	uc011aof.1	0
388558	ZNF808	uc010epr.1	uc002pzq.2	0
6314	ATXN7	uc010hnv.2	uc003dlw.3	0
1649	DDIT3	uc001soi.2	uc009zps.2	0
2803	GOLGA4	uc003cgv.2	uc003cgw.2	0
115353	LRRC42	uc001cwk.1	uc001cwl.1	0
4867	NPHP1	uc002tfm.3	uc010ywx.1	0
6556	SLC11A1	uc010zkb.1	uc010fvp.1	0
84859	LRCH3	uc011bum.1	uc011bun.1	1
541565	C8orf58	uc003xcf.2	uc003xce.2	0
283848	CES8	uc010viy.1	uc010vix.1	0
387680	FAM21A	uc001jja.1	uc001jjb.2	0
53616	ADAM22	uc003ujo.2	uc003ujp.1	0
221442	LOC221442	uc010jxi.1	uc003opt.2	0
51066	C3orf32	uc011atg.1	uc003bqs.1	1
5771	PTPN2	uc002krp.2	uc002krl.2	0
80205	CHD9	uc002ehg.1	uc002egz.1	0
23613	ZMYND8	uc010zxy.1	uc002xtd.1	0
727957	HEATR7A	uc003zbi.3	uc003zbl.3	0
64849	SLC13A3	uc002xsf.1	uc002xsg.1	0
56913	C1GALT1	uc003sra.2	uc010ktn.2	0
339855	KY	uc010hty.2	uc003eqr.1	1
9400	RECQL5	uc010dgk.2	uc010dgl.2	0
254065	BRWD3	uc004eea.2	uc004edr.2	0
123606	NIPA1	uc001yvc.2	uc001yve.2	0
51043	ZBTB7B	uc009wpa.2	uc001fgk.3	0
7840	ALMS1	uc002sjh.1	uc002sje.1	0
10169	SERF2	uc010bdq.2	uc001zsz.3	0
90060	CCDC120	uc011mms.1	uc011mmq.1	0
5468	PPARG	uc003bwt.1	uc003bwv.2	0
256380	SCML4	uc010kdf.2	uc011eam.1	0
55703	POLR3B	uc001tlq.2	uc001tlp.2	0
23678	SGK3	uc003xwt.2	uc003xwp.2	0
6512	SLC1A7	uc001cuy.2	uc001cux.2	0
8706	B3GALNT1	uc003fdy.2	uc003fdz.2	0
8451	CUL4A	uc010tjy.1	uc010tjz.1	0
84818	IL17RC	uc010hct.2	uc010hcu.2	0
91409	CCDC74B	uc002tqn.1	uc010yzw.1	0
90273	CEACAM21	uc002org.3	uc002ord.1	1
5281	PIGF	uc002rvd.2	uc002rvc.2	0
60677	CELF6	uc002auj.2	uc002aui.2	0
80017	C14orf159	uc001xyx.2	uc001xyz.2	0
5208	PFKFB2	uc001hfh.2	uc009xcc.2	0
8609	KLF7	uc002vbz.1	uc002vca.1	0
2987	GUK1	uc001hsi.2	uc001hsj.2	0
11006	LILRB4	uc010eru.2	uc002qgp.2	0
23256	SCFD1	uc010tph.1	uc010amf.1	0
5705	PSMC5	uc002jcb.2	uc010ddz.2	0
124790	HEXIM2	uc010daf.1	uc002iij.1	0
728411	GUSBP1	uc010iub.2	uc011cnn.1	0
285600	C5orf36	uc003kkp.2	uc003kkn.2	0
714	C1QC	uc001bgc.3	uc001bga.3	0
2790	GNG10	uc004bfp.2	uc011lws.1	1
627	BDNF	uc010rdv.1	uc009yjf.2	0
55209	SETD5	uc003brt.2	uc010hck.2	0
64805	P2RY12	uc003eyx.1	uc003eyw.1	0
8646	CHRD	uc010hyc.2	uc003fov.2	0
93550	ANUBL1	uc001jcm.3	uc001jcl.3	0
2091	FBL	uc002omn.2	uc002omo.2	0
2099	ESR1	uc003qoo.3	uc011eew.1	0
55862	ECHDC1	uc003qaz.3	uc003qay.3	0
80031	SEMA6D	uc001zwc.2	uc001zwb.2	0
85002	FAM86B1	uc010lsf.2	uc003wvl.3	0
202243	CCDC125	uc003jvx.1	uc003jvy.1	0
51555	PEX5L	uc011bqh.1	uc011bqd.1	0
143279	HECTD2	uc001khm.2	uc001khk.2	0
3070	HELLS	uc001kjt.2	uc009xum.2	0
7804	LRP8	uc001cvl.1	uc001cvh.1	1
26052	DNM3	uc001gih.1	uc001gif.2	0
6886	TAL1	uc009vyq.2	uc001cqy.2	1
221443	C6orf130	uc003opn.2	uc010jxg.2	0
1060	CENPC1	uc010ihl.2	uc010ihj.1	0
54811	ZNF562	uc010xku.1	uc010xkt.1	0
5352	PLOD2	uc003evs.1	uc003evq.1	0
1058	CENPA	uc002rht.2	uc002rhs.2	1
