Cancer	Gene	Symbol	Transcript	TPM	ProteinLength	asEvidence
lihc	9097	USP14	uc002kkf.1	7.44179712578323	494	True
lihc	148932	MOBKL2C	uc001cqe.3	0.0	268	True
lihc	148932	MOBKL2C	uc001cqf.3	4.31689307227542	216	True
lihc	90861	HN1L	uc010brt.2	0.240624320623482	0	True
lihc	90861	HN1L	uc002cmg.2	15.3033568652518	190	True
lihc	2027	ENO3	uc002gac.3	10.7206309218407	434	True
lihc	2027	ENO3	uc002gab.3	39.1503104868362	434	True
lihc	2027	ENO3	uc010vss.1	0.0	391	True
lihc	2027	ENO3	uc002gab.3	39.1503104868362	434	True
lihc	57532	NUFIP2	uc002hdx.3	0.550769419555193	120	True
lihc	57532	NUFIP2	uc002hdy.3	5.48390717945829	695	True
lihc	10443	N4BP2L2	uc001uuj.2	1.0377922292712	171	True
lihc	10443	N4BP2L2	uc001uuk.3	7.89399954395334	583	True
lihc	10443	N4BP2L2	uc010abd.1	0.342581767978674	665	True
lihc	10443	N4BP2L2	uc001uuk.3	7.89399954395334	583	True
lihc	3815	KIT	uc010igr.2	0.0	976	True
lihc	3815	KIT	uc010igs.2	0.24974640441669	972	True
lihc	275	AMT	uc011bcn.1	1.03813134866214	142	True
lihc	275	AMT	uc003cww.2	25.2532360448195	403	True
lihc	275	AMT	uc011bcq.1	0.538587412033787	347	True
lihc	275	AMT	uc003cww.2	25.2532360448195	403	True
lihc	9572	NR1D1	uc010cwq.1	0.333219304063008	0	True
lihc	9572	NR1D1	uc002htz.1	16.7659982271036	614	True
lihc	65243	ZNF643	uc001cfn.1	0.0	534	True
lihc	65243	ZNF643	uc001cfl.1	0.141760602479122	432	True
lihc	8310	ACOX3	uc003glc.3	0.0	700	True
lihc	8310	ACOX3	uc010idk.2	8.22011833680076	700	True
lihc	121268	RHEBL1	uc001rtc.1	0.0	183	True
lihc	121268	RHEBL1	uc009zlc.1	0.121674425320168	0	True
lihc	6622	SNCA	uc010ikt.2	0.0	126	True
lihc	6622	SNCA	uc003hsp.2	0.130998734678031	140	True
lihc	1439	CSF2RB	uc003aqa.3	0.0	897	True
lihc	1439	CSF2RB	uc003aqc.3	0.638794430882378	903	True
lihc	29995	LMCD1	uc011ate.1	0.0	253	True
lihc	29995	LMCD1	uc003bqq.2	3.9309781822349	365	True
lihc	3696	ITGB8	uc011jyh.1	0.0	634	True
lihc	3696	ITGB8	uc003suu.2	0.196679869603497	769	True
lihc	729375	LOC729375	uc011ble.1	0.0	0	True
lihc	729375	LOC729375	uc003ene.2	0.168563790486714	0	True
lihc	54897	CASZ1	uc001arp.1	0.276545623919645	1166	True
lihc	54897	CASZ1	uc001aro.2	0.348384441290705	1759	True
lihc	57458	TMCC3	uc001tdj.2	0.0	477	True
lihc	57458	TMCC3	uc001tdi.2	1.11931788693952	446	True
lihc	283922	LOC283922	uc002fcr.2	0.0	336	True
lihc	283922	LOC283922	uc010vms.1	0.183858935636446	0	True
lihc	26998	FETUB	uc010hyq.2	0.890891880092818	382	True
lihc	26998	FETUB	uc003fqn.2	96.138974800228	382	True
lihc	26998	FETUB	uc011brz.1	0.184842823257289	234	True
lihc	26998	FETUB	uc003fqn.2	96.138974800228	382	True
lihc	2975	GTF3C1	uc002dou.2	1.94487123374843	2084	True
lihc	2975	GTF3C1	uc002dov.1	4.8260752155934	2109	True
lihc	4698	NDUFA5	uc003vks.2	0.299704663906933	116	True
lihc	4698	NDUFA5	uc003vkr.2	41.1535969415407	0	True
lihc	55062	WIPI1	uc010wqo.1	0.680416300797275	364	True
lihc	55062	WIPI1	uc010dey.2	7.25959573094728	446	True
lihc	10673	TNFSF13B	uc010agj.2	0.109181682007124	266	True
lihc	10673	TNFSF13B	uc001vqr.2	1.03418699046094	285	True
lihc	10673	TNFSF13B	uc001vqr.2	1.03418699046094	285	True
lihc	10673	TNFSF13B	uc010agj.2	0.109181682007124	266	True
lihc	57053	CHRNA10	uc001lyf.2	0.0	450	True
lihc	57053	CHRNA10	uc010qxu.1	0.0688836396006834	244	True
lihc	8434	RECK	uc010mld.2	0.0600393411544054	248	True
lihc	8434	RECK	uc003zyv.2	1.49270772304029	971	True
lihc	283208	P4HA3	uc010rrj.1	0.0	604	True
lihc	283208	P4HA3	uc001ouz.2	0.222316627379956	544	True
lihc	283208	P4HA3	uc001ouz.2	0.222316627379956	544	True
lihc	283208	P4HA3	uc010rrj.1	0.0	604	True
lihc	6897	TARS	uc003jhz.2	1.27704326004097	619	True
lihc	6897	TARS	uc011cob.1	16.7171647740556	711	True
lihc	58526	MID1IP1	uc004dej.3	7.13297488502437	183	True
lihc	58526	MID1IP1	uc004dei.3	16.7332786019659	183	True
lihc	58526	MID1IP1	uc010ngz.2	0.0	183	True
lihc	58526	MID1IP1	uc004dei.3	16.7332786019659	183	True
lihc	389517	SPDYE8P	uc011keo.1	0.0	265	True
lihc	389517	SPDYE8P	uc011ken.1	0.173772483911456	125	True
lihc	2734	GLG1	uc002fcz.3	0.0	596	True
lihc	2734	GLG1	uc002fcy.3	9.12248088319116	1179	True
lihc	10772	SFRS13A	uc010oef.1	4.98231699586648	262	True
lihc	10772	SFRS13A	uc010oee.1	14.2941476469154	183	True
lihc	152831	KLB	uc011byj.1	0.0	1035	True
lihc	152831	KLB	uc003gua.2	7.40978938622175	1044	True
lihc	1565	CYP2D6	uc003bcf.2	36.2169663659298	446	True
lihc	1565	CYP2D6	uc003bce.2	139.119657206682	497	True
lihc	1565	CYP2D6	uc010gyu.2	6.69578479722543	191	True
lihc	1565	CYP2D6	uc003bce.2	139.119657206682	497	True
lihc	7064	THOP1	uc002lwj.2	6.50730271686354	689	True
lihc	7064	THOP1	uc010xgz.1	9.66693217676354	568	True
lihc	84271	POLDIP3	uc003bcv.2	0.730213179292063	392	True
lihc	84271	POLDIP3	uc003bcu.2	9.96359275956023	421	True
lihc	84271	POLDIP3	uc011apr.1	0.304447185672346	0	True
lihc	84271	POLDIP3	uc003bcu.2	9.96359275956023	421	True
lihc	4057	LTF	uc003fzr.2	0.0	666	True
lihc	4057	LTF	uc010hjh.2	0.181416500750973	708	True
lihc	9827	RGP1	uc011lpf.1	2.14851595671205	390	True
lihc	9827	RGP1	uc011lpe.1	0.0	430	True
lihc	9827	RGP1	uc011lpe.1	0.0	430	True
lihc	9827	RGP1	uc011lpf.1	2.14851595671205	390	True
lihc	79843	FAM124B	uc002vnw.2	0.0	272	True
lihc	79843	FAM124B	uc002vnx.2	0.239512491274173	455	True
lihc	2965	GTF2H1	uc001moj.2	0.344696058059894	236	True
lihc	2965	GTF2H1	uc001moh.2	6.13555155508146	548	True
lihc	57696	DDX55	uc001ufl.2	0.861961781039768	207	True
lihc	57696	DDX55	uc001ufi.2	3.0031164504363	600	True
lihc	654346	LGALS9C	uc002gtw.2	0.0	356	True
lihc	654346	LGALS9C	uc010vyb.1	0.364228656107109	268	True
lihc	3620	IDO1	uc003xnm.2	0.294408458783672	403	True
lihc	3620	IDO1	uc003xnn.2	0.0798482498916175	0	True
lihc	200315	APOBEC3A	uc011aob.1	0.0980432311852273	181	True
lihc	200315	APOBEC3A	uc003awn.2	0.177620466424354	199	True
lihc	2553	GABPB1	uc010ufg.1	0.0	319	True
lihc	2553	GABPB1	uc001zya.2	2.39771701939812	383	True
lihc	860	RUNX2	uc003oxt.2	0.0	507	True
lihc	860	RUNX2	uc011dvy.1	0.14616065599699	499	True
lihc	348654	GEN1	uc002rcu.2	0.0	908	True
lihc	348654	GEN1	uc002rct.2	1.31225551125819	908	True
lihc	348654	GEN1	uc010yjs.1	0.0	908	True
lihc	348654	GEN1	uc002rct.2	1.31225551125819	908	True
lihc	7324	UBE2E1	uc003cci.2	0.0	176	True
lihc	7324	UBE2E1	uc003cch.2	17.0925010184639	193	True
lihc	440275	EIF2AK4	uc001zkm.1	3.00370289895102	1649	True
lihc	440275	EIF2AK4	uc001zko.1	11.4584757119423	530	True
lihc	55544	RBM38	uc010zzk.1	0.25636345365606	121	True
lihc	55544	RBM38	uc010zzj.1	5.5996180771931	239	True
lihc	94239	H2AFV	uc003tma.2	11.8846396363714	128	True
lihc	94239	H2AFV	uc003tlz.2	16.5365709467946	114	True
lihc	81602	CDADC1	uc001vct.1	0.213609101717107	214	True
lihc	81602	CDADC1	uc001vcu.2	2.69740472114239	514	True
lihc	93134	ZNF561	uc010dwu.2	0.0	417	True
lihc	93134	ZNF561	uc002mlu.2	3.16405307716084	486	True
lihc	10319	LAMC3	uc010mze.1	0.459568904288606	263	True
lihc	10319	LAMC3	uc004caa.1	2.66012483903838	1575	True
lihc	51107	APH1A	uc010pby.1	1.50412106769457	190	True
lihc	51107	APH1A	uc001etz.1	59.725293449417	247	True
lihc	92249	LOC92249	uc004dvi.2	0.709012395634166	0	True
lihc	92249	LOC92249	uc004dvh.2	3.47484913912807	0	True
lihc	2590	GALNT2	uc001htu.2	1.78640780454528	183	True
lihc	2590	GALNT2	uc010pwa.1	38.785357588261	571	True
lihc	7450	VWF	uc010set.1	0.55309665003581	670	True
lihc	7450	VWF	uc001qnn.1	1.98391676307718	2813	True
lihc	10525	HYOU1	uc010ryv.1	1.29694715093084	888	True
lihc	10525	HYOU1	uc001put.2	14.7839049715397	965	True
lihc	54932	EXD3	uc004cmt.3	0.530866810241957	0	True
lihc	54932	EXD3	uc004cmp.2	0.971579819644399	876	True
lihc	10166	SLC25A15	uc010tfb.1	0.0	207	True
lihc	10166	SLC25A15	uc001uxn.2	41.0455254415476	301	True
lihc	25925	ZNF521	uc002kvk.2	0.0	1311	True
lihc	25925	ZNF521	uc002kvl.2	0.270898980380024	1091	True
lihc	56100	PCDHGB6	uc003lkj.1	0.0	930	True
lihc	56100	PCDHGB6	uc003lki.1	0.368785231550309	820	True
lihc	92745	SLC38A5	uc004djk.3	0.0	421	True
lihc	92745	SLC38A5	uc010nid.2	0.159953158858528	472	True
lihc	81575	APOLD1	uc001rau.3	0.0	279	True
lihc	81575	APOLD1	uc001raw.3	3.04880141804915	248	True
lihc	26974	ZNF285	uc002ozd.3	0.0	590	True
lihc	26974	ZNF285	uc010xxa.1	0.171302311923681	597	True
lihc	3101	HK3	uc003mez.2	0.290822398486322	479	True
lihc	3101	HK3	uc003mfa.2	2.15436144986828	923	True
lihc	5970	RELA	uc001off.2	0.0	448	True
lihc	5970	RELA	uc001ofg.2	25.279051287285	551	True
lihc	839	CASP6	uc003hzo.1	0.0	204	True
lihc	839	CASP6	uc003hzn.1	8.17226478075821	293	True
lihc	9783	RIMS3	uc001cfu.1	0.0	308	True
lihc	9783	RIMS3	uc001cfv.1	0.0830497308423963	308	True
lihc	103	ADAR	uc001ffj.2	3.5649264602866	1181	True
lihc	103	ADAR	uc001ffk.2	23.601638593184	931	True
lihc	147700	KLC3	uc010ejy.1	0.0784040844050636	503	True
lihc	147700	KLC3	uc002pbf.1	0.0	504	True
lihc	397	ARHGDIB	uc001rcp.1	4.95474927319953	0	True
lihc	397	ARHGDIB	uc001rcq.1	48.1423311156953	201	True
lihc	10110	SGK2	uc002xku.2	0.0	367	True
lihc	10110	SGK2	uc002xkr.2	13.4562644239348	367	True
lihc	6135	RPL11	uc001bhk.2	0.0	178	True
lihc	6135	RPL11	uc001bhm.2	869.455454998237	167	True
lihc	221223	CES7	uc002eip.2	0.0	575	True
lihc	221223	CES7	uc002eir.2	1.97795367914582	469	True
lihc	23046	KIF21B	uc009wzl.1	0.0	1623	True
lihc	23046	KIF21B	uc010ppn.1	0.328546326003924	1610	True
lihc	90507	SCRN2	uc002imf.2	4.97848855294047	378	True
lihc	90507	SCRN2	uc002imd.2	17.6539358611364	425	True
lihc	11245	GPR176	uc001zkj.1	0.0	515	True
lihc	11245	GPR176	uc010uck.1	0.457367228609209	455	True
lihc	23039	XPO7	uc003xaa.3	0.0	1087	True
lihc	23039	XPO7	uc010ltk.2	6.45988750473232	1088	True
lihc	60492	CCDC90B	uc001pac.2	5.23888486480821	153	True
lihc	60492	CCDC90B	uc001pae.2	10.5885809393347	254	True
lihc	60492	CCDC90B	uc001paf.2	3.48596933293285	245	True
lihc	60492	CCDC90B	uc001pae.2	10.5885809393347	254	True
lihc	55719	FAM178A	uc001krq.3	0.256290185247915	0	True
lihc	55719	FAM178A	uc001krt.3	1.65477442273608	1173	True
lihc	1716	DGUOK	uc002sjz.2	9.68407523692224	0	True
lihc	1716	DGUOK	uc002sjx.2	12.6398634809837	277	True
lihc	1312	COMT	uc002zqx.2	4.33377911280568	271	True
lihc	1312	COMT	uc002zqu.2	70.967795352194	271	True
lihc	30819	KCNIP2	uc010qqg.1	0.0	214	True
lihc	30819	KCNIP2	uc001kty.2	0.0662492379040037	168	True
lihc	23102	TBC1D2B	uc010bla.2	0.424185828358201	914	True
lihc	23102	TBC1D2B	uc002bcy.3	8.93665309656745	963	True
lihc	113174	SAAL1	uc001mnq.2	0.0	474	True
lihc	113174	SAAL1	uc001mnr.2	1.51782918798229	473	True
lihc	6036	RNASE2	uc010aif.2	0.0968282201519602	161	True
lihc	6036	RNASE2	uc001vyl.1	0.0	161	True
lihc	3109	HLA-DMB	uc010jud.1	2.49836892677844	120	True
lihc	3109	HLA-DMB	uc003ocl.1	11.6557762696779	263	True
lihc	57596	BEGAIN	uc001yhp.2	0.0	529	True
lihc	57596	BEGAIN	uc001yhq.2	0.111448135920972	593	True
lihc	140461	ASB8	uc010slr.1	0.0	284	True
lihc	140461	ASB8	uc001rrh.2	11.1421576479438	288	True
lihc	2768	GNA12	uc011jwb.1	0.0	364	True
lihc	2768	GNA12	uc003smu.2	4.8752854168844	381	True
lihc	284098	PIGW	uc002hmz.1	0.0	504	True
lihc	284098	PIGW	uc002hmy.1	2.29501647715233	504	True
lihc	4678	NASP	uc001coi.1	1.71833324794242	788	True
lihc	4678	NASP	uc001coj.1	14.4990484472645	449	True
lihc	55308	DDX19A	uc010vma.1	0.403742622142739	388	True
lihc	55308	DDX19A	uc002eyv.2	11.2579764066694	478	True
lihc	130827	TMEM182	uc002tcd.3	0.119608249130422	133	True
lihc	130827	TMEM182	uc010ywe.1	0.445700220994648	0	True
lihc	120534	C11orf46	uc001msp.2	4.33885214514662	0	True
lihc	120534	C11orf46	uc001mso.1	5.69403382786675	260	True
lihc	8214	DGCR6	uc002zoh.3	14.0465130668028	220	True
lihc	8214	DGCR6	uc002zog.2	14.6738708525622	0	True
lihc	960	CD44	uc001mvw.2	0.169529599371152	493	True
lihc	960	CD44	uc001mvx.2	6.02831606492724	361	True
lihc	1160	CKMT2	uc010jaq.2	0.0	419	True
lihc	1160	CKMT2	uc003khd.3	0.168140552613788	419	True
lihc	3337	DNAJB1	uc010xnr.1	0.0	240	True
lihc	3337	DNAJB1	uc002myz.1	43.1534742312817	340	True
lihc	51776	ZAK	uc010zei.1	3.05650318937838	354	True
lihc	51776	ZAK	uc002uhz.2	5.67283966862429	800	True
lihc	10471	PFDN6	uc003odt.1	0.0	129	True
lihc	10471	PFDN6	uc010jup.1	42.3692773602938	129	True
lihc	56623	INPP5E	uc010nbm.2	0.0	643	True
lihc	56623	INPP5E	uc004cho.2	1.45393182902615	644	True
lihc	5998	RGS3	uc004bhw.2	0.0	168	True
lihc	5998	RGS3	uc004bia.2	22.8831400623163	311	True
lihc	80022	MYO15B	uc010dgj.1	1.00593956152208	150	True
lihc	80022	MYO15B	uc002jos.3	2.35584803517335	487	True
lihc	23286	WWC1	uc003lzw.2	0.0	911	True
lihc	23286	WWC1	uc010jjf.1	2.91588378996167	362	True
lihc	5033	P4HA1	uc001jti.2	0.637430337039694	0	True
lihc	5033	P4HA1	uc001jtg.2	15.8176626151134	534	True
lihc	100289635	ZNF605	uc001ulj.2	0.296126260684438	641	True
lihc	100289635	ZNF605	uc001ulk.1	2.1091411285395	0	True
lihc	116228	FAM36A	uc001iar.2	6.74157489370596	118	True
lihc	116228	FAM36A	uc001iat.2	7.52966768943121	0	True
lihc	139324	HDX	uc004eek.1	0.14245305715763	690	True
lihc	139324	HDX	uc004eel.1	0.0909694861330793	632	True
lihc	9536	PTGES	uc004byj.2	0.0	95	True
lihc	9536	PTGES	uc004byi.2	0.294376793957423	152	True
lihc	2631	GBAS	uc003trf.1	0.0	247	True
lihc	2631	GBAS	uc003tre.1	5.23174284734498	286	True
lihc	5514	PPP1R10	uc010jsc.1	1.10189240310565	594	True
lihc	5514	PPP1R10	uc003nqn.1	17.9169934345305	940	True
lihc	57669	EPB41L5	uc010flm.2	1.11037162961733	536	True
lihc	57669	EPB41L5	uc010flk.2	13.7779824627965	505	True
lihc	26002	MOXD1	uc003qde.2	0.0830799263870514	545	True
lihc	26002	MOXD1	uc003qdf.2	0.331311416109843	613	True
lihc	162466	PHOSPHO1	uc002ios.2	0.0	292	True
lihc	162466	PHOSPHO1	uc010wlv.1	0.107020461028978	267	True
lihc	284119	PTRF	uc010wgi.1	0.0	372	True
lihc	284119	PTRF	uc002hzo.2	14.9206771653959	390	True
lihc	129685	TAF8	uc003orr.2	1.06262687902876	174	True
lihc	129685	TAF8	uc003ors.2	3.35420108417694	310	True
lihc	116255	MOGAT1	uc010fwt.1	0.012038745810192	295	True
lihc	116255	MOGAT1	uc010fws.1	0.207189330590422	335	True
lihc	116255	MOGAT1	uc010fws.1	0.207189330590422	335	True
lihc	116255	MOGAT1	uc010fwt.1	0.012038745810192	295	True
lihc	11162	NUDT6	uc003iex.2	0.0	147	True
lihc	11162	NUDT6	uc003iew.2	13.0109020638564	316	True
lihc	358	AQP1	uc010kwf.1	0.0	186	True
lihc	358	AQP1	uc003tbv.1	23.6555428488332	269	True
lihc	54957	TXNL4B	uc010vmo.1	0.0	149	True
lihc	54957	TXNL4B	uc002fca.2	5.03417932912598	149	True
lihc	221710	LOC221710	uc003mzr.2	0.0	0	True
lihc	221710	LOC221710	uc011dio.1	3.88808662657657	91	True
lihc	115273	RAB42	uc001bqu.2	0.174983705003414	105	True
lihc	115273	RAB42	uc001bqv.2	0.0	105	True
lihc	309	ANXA6	uc003ltn.1	0.0	460	True
lihc	309	ANXA6	uc003ltm.1	37.5276804725743	667	True
lihc	433	ASGR2	uc010vtk.1	98.1538299168219	148	True
lihc	433	ASGR2	uc002geq.3	228.397615681758	287	True
lihc	7673	ZNF222	uc002oyc.2	0.0	451	True
lihc	7673	ZNF222	uc002oye.2	0.88450312802613	491	True
lihc	55005	RMND1	uc011eeq.1	0.742795549603909	238	True
lihc	55005	RMND1	uc003qoi.2	11.3621416470019	449	True
lihc	81614	NIPA2	uc001yva.2	0.0	341	True
lihc	81614	NIPA2	uc001yuz.2	5.31028754107538	360	True
lihc	4087	SMAD2	uc002lcy.2	2.41335974190241	467	True
lihc	4087	SMAD2	uc010xdd.1	2.97093914921817	431	True
lihc	51807	TUBA8	uc002znr.2	0.0	383	True
lihc	51807	TUBA8	uc002znv.1	0.9852746831715	449	True
lihc	441631	TSPAN11	uc001rjp.2	0.0	253	True
lihc	441631	TSPAN11	uc010sjv.1	0.273944930308303	243	True
lihc	728404	AGAP8	uc010qgy.1	0.0	686	True
lihc	728404	AGAP8	uc001jij.2	0.0945282533137566	663	True
lihc	4774	NFIA	uc009wae.2	1.26593057019726	0	True
lihc	4774	NFIA	uc001czx.2	4.62503433059598	157	True
lihc	1571	CYP2E1	uc009ybl.1	49.5445169680094	294	True
lihc	1571	CYP2E1	uc001lnj.1	4016.54311671567	493	True
lihc	2665	GDI2	uc001iim.3	5.9376995529587	400	True
lihc	2665	GDI2	uc001iil.3	94.3403392739696	445	True
lihc	11282	MGAT4B	uc003mkp.2	23.8729912103177	402	True
lihc	11282	MGAT4B	uc003mks.2	58.4980979610545	548	True
lihc	8930	MBD4	uc003emk.1	0.0	262	True
lihc	8930	MBD4	uc003emj.1	9.19783404765092	574	True
lihc	3216	HOXB6	uc010dbh.1	0.0	224	True
lihc	3216	HOXB6	uc002ins.1	0.534782120480828	224	True
lihc	863	CBFA2T3	uc002fml.1	0.232118023823108	567	True
lihc	863	CBFA2T3	uc002fmk.1	2.75126548067154	152	True
lihc	8938	BAIAP3	uc010uuz.1	0.0	1152	True
lihc	8938	BAIAP3	uc010uva.1	2.8514326141762	1124	True
lihc	10625	IVNS1ABP	uc001gri.2	1.32849185744372	302	True
lihc	10625	IVNS1ABP	uc001grl.2	10.2967168548682	642	True
lihc	4013	VWA5A	uc001pzr.2	0.488307678673672	415	True
lihc	4013	VWA5A	uc001pzt.2	1.99701931752306	786	True
lihc	11209	MST1P2	uc001azm.3	4.40335815813988	0	True
lihc	11209	MST1P2	uc010och.1	6.30992474961647	0	True
lihc	53405	CLIC5	uc003oxv.3	0.0	410	True
lihc	53405	CLIC5	uc003oxu.3	0.175696207442642	251	True
lihc	644186	C22orf41	uc003bmj.3	0.197666635331076	88	True
lihc	644186	C22orf41	uc010hbe.2	0.0	88	True
lihc	11021	RAB35	uc010szg.1	0.68702892745426	276	True
lihc	11021	RAB35	uc001txm.1	7.94501351707254	201	True
lihc	4598	MVK	uc001toz.3	1.69964785829859	202	True
lihc	4598	MVK	uc009zvk.2	20.7470533303035	396	True
lihc	55501	CHST12	uc003smc.2	0.000488360647219104	414	True
lihc	55501	CHST12	uc003smd.2	2.50066950427125	414	True
lihc	160622	GRASP	uc001rzp.1	0.416120554091305	252	True
lihc	160622	GRASP	uc001rzo.1	3.11218055176003	395	True
lihc	9217	VAPB	uc002xzc.2	0.0961926146713254	99	True
lihc	9217	VAPB	uc002xza.2	9.39412969748517	243	True
lihc	257169	C9orf43	uc004bhp.2	0.0	461	True
lihc	257169	C9orf43	uc004bho.3	0.343247281355175	461	True
lihc	29125	C11orf21	uc009ydj.2	0.0	178	True
lihc	29125	C11orf21	uc001lvv.2	0.152091683840735	132	True
lihc	143098	MPP7	uc009xkz.1	0.0	0	True
lihc	143098	MPP7	uc001iub.1	0.655758330092776	576	True
lihc	81615	TMEM163	uc002tty.2	0.0430321009551295	0	True
lihc	81615	TMEM163	uc002ttx.2	0.0	289	True
lihc	401093	LOC401093	uc011boe.1	0.0329893221717186	0	True
lihc	401093	LOC401093	uc011bof.1	0.051589455521724	100	True
lihc	3797	KIF3C	uc002rgu.2	0.000878255053795122	793	True
lihc	3797	KIF3C	uc010ykr.1	0.294066017815133	791	True
lihc	202052	DNAJC18	uc010jff.2	0.0	296	True
lihc	202052	DNAJC18	uc003len.2	0.229504538427357	358	True
lihc	23787	MTCH1	uc003ond.1	13.1637942803431	389	True
lihc	23787	MTCH1	uc003onc.1	37.4680824272827	372	True
lihc	51619	UBE2D4	uc003tjb.1	0.0	109	True
lihc	51619	UBE2D4	uc003tja.1	8.88525987675465	147	True
lihc	51292	GMPR2	uc001wnr.2	3.01859200570163	348	True
lihc	51292	GMPR2	uc001wnw.2	16.0566417707658	348	True
lihc	7325	UBE2E2	uc010hfc.2	1.81636279686906	0	True
lihc	7325	UBE2E2	uc003ccg.2	6.16473408956877	201	True
lihc	23026	MYO16	uc001vqt.1	0.379820619534336	1858	True
lihc	23026	MYO16	uc010tjh.1	0.44312968450434	857	True
lihc	9308	CD83	uc003nbh.2	0.0	204	True
lihc	9308	CD83	uc003nbi.2	2.52376229217878	205	True
lihc	359821	MRPL42P5	uc001zlz.1	0.0	0	True
lihc	359821	MRPL42P5	uc010bbq.1	0.0139170556757035	0	True
lihc	7786	MAP3K12	uc001sdn.1	0.326500286229515	892	True
lihc	7786	MAP3K12	uc001sdm.1	0.0147616420401089	859	True
lihc	84447	SYVN1	uc009yqc.2	0.946958428955307	565	True
lihc	84447	SYVN1	uc001odb.2	31.837448581402	617	True
lihc	9584	RBM39	uc010zvm.1	0.130524240713892	502	True
lihc	9584	RBM39	uc002xec.2	14.2916611794697	524	True
lihc	79003	MIS12	uc002gce.2	1.22744036290444	205	True
lihc	79003	MIS12	uc002gcd.2	2.99912565742341	205	True
lihc	975	CD81	uc001lwh.1	131.896183622827	0	True
lihc	975	CD81	uc001lwf.1	546.355868377887	236	True
lihc	51351	ZNF117	uc003ttr.2	0.4594074332164	483	True
lihc	51351	ZNF117	uc011kdr.1	0.620888541054826	601	True
lihc	10239	AP3S2	uc010bnt.2	0.0	0	True
lihc	10239	AP3S2	uc002boq.3	6.95978874269665	193	True
lihc	4987	OPRL1	uc002yid.2	0.0	370	True
lihc	4987	OPRL1	uc002yif.3	0.149908819932519	365	True
lihc	10152	ABI2	uc010zin.1	0.0464093458192739	190	True
lihc	10152	ABI2	uc002uzz.2	1.55695453342226	475	True
lihc	85411	C6orf114	uc003nav.2	0.0	136	True
lihc	85411	C6orf114	uc003nau.2	0.334404114131834	0	True
lihc	64866	CDCP1	uc003con.2	0.0182419809704347	343	True
lihc	64866	CDCP1	uc003com.2	0.394599173633994	836	True
lihc	9777	TM9SF4	uc010zts.1	0.0	549	True
lihc	9777	TM9SF4	uc002wxj.2	11.4536423184974	642	True
lihc	158747	MOSPD2	uc004cwj.2	0.0	455	True
lihc	158747	MOSPD2	uc004cwi.2	1.45915239707647	518	True
lihc	9861	PSMD6	uc003dmc.1	3.61278747865813	350	True
lihc	9861	PSMD6	uc003dma.1	29.4965327212153	389	True
lihc	55347	ABHD10	uc011bhq.1	1.46325996690382	149	True
lihc	55347	ABHD10	uc003dyk.3	12.9308566357162	306	True
lihc	57010	CABP4	uc001olo.2	0.15370865405572	275	True
lihc	57010	CABP4	uc001oln.2	0.0633342714362276	170	True
lihc	79623	GALNT14	uc002rnr.2	0.0	552	True
lihc	79623	GALNT14	uc002rnq.2	0.338748451934192	532	True
lihc	2107	ETF1	uc011cyv.1	0.0	423	True
lihc	2107	ETF1	uc003ldc.3	21.6052315864922	437	True
lihc	5604	MAP2K1	uc010bhq.2	8.10958110002282	393	True
lihc	5604	MAP2K1	uc010ujp.1	26.8205516289433	371	True
lihc	79094	CHAC1	uc010uct.1	0.0	219	True
lihc	79094	CHAC1	uc001znh.2	1.77235330338846	264	True
lihc	56106	PCDHGA10	uc003lkl.1	0.0	936	True
lihc	56106	PCDHGA10	uc011day.1	0.514343077147492	849	True
lihc	282974	STK32C	uc009ybc.1	0.0	214	True
lihc	282974	STK32C	uc010quu.1	0.800707638484471	499	True
lihc	3301	DNAJA1	uc011lnt.1	1.19650062244247	240	True
lihc	3301	DNAJA1	uc003zsd.1	124.138126664219	397	True
lihc	166	AES	uc002lxa.1	10.7792845823776	141	True
lihc	166	AES	uc002lwy.1	117.977186220487	197	True
lihc	55112	WDR60	uc010lqv.2	0.187512645556327	0	True
lihc	55112	WDR60	uc003woe.3	0.899330140561858	1066	True
lihc	26298	EHF	uc001mvr.1	0.401050787130847	300	True
lihc	26298	EHF	uc009yke.1	0.173323692560561	277	True
lihc	3303	HSPA1A	uc003nxi.1	4.56571449088516	476	True
lihc	3303	HSPA1A	uc003nxj.2	136.085399182279	641	True
lihc	57404	CYP20A1	uc002uzy.3	0.188139465718488	360	True
lihc	57404	CYP20A1	uc002uzv.3	1.5323518554423	462	True
lihc	10380	BPNT1	uc010pug.1	0.189466629208028	253	True
lihc	10380	BPNT1	uc001hma.2	9.06261404262838	308	True
lihc	79870	BAALC	uc003yld.2	0.0	145	True
lihc	79870	BAALC	uc003ylg.2	0.972025306079832	91	True
lihc	51072	MEMO1	uc002rny.2	0.778819601219398	0	True
lihc	51072	MEMO1	uc010ezq.2	7.7624520609249	297	True
lihc	6948	TCN2	uc003air.1	0.23808728115793	400	True
lihc	6948	TCN2	uc003aip.1	10.2050981536819	427	True
lihc	6609	SMPD1	uc009yex.2	0.0	0	True
lihc	6609	SMPD1	uc001mcw.2	41.1962541889494	631	True
lihc	90550	CCDC109A	uc009xqr.2	0.0	330	True
lihc	90550	CCDC109A	uc001jtc.2	3.75460769927568	351	True
lihc	9885	OSBPL2	uc002ycl.1	0.0	468	True
lihc	9885	OSBPL2	uc002yck.1	7.73173477701138	480	True
