Tumor	Normal_transcript	Tumor_transcript	Random	nIsoLength	tIsoLength	nIsoSpecificLength	tIsoSpecificLength
luad	uc001ipj.1	uc009xjw.1	NonRandom	540	198	373	31
luad	uc002jqk.1	uc002jqj.1	NonRandom	627	288	339	0
luad	uc002jni.1	uc002jnj.1	NonRandom	723	690	33	0
luad	uc003pla.2	uc003pkz.2	NonRandom	623	588	35	0
luad	uc003goc.1	uc010idw.1	NonRandom	691	604	87	0
luad	uc002plb.3	uc002pld.2	NonRandom	461	124	337	0
luad	uc001xcv.2	uc010tri.1	NonRandom	490	244	246	0
luad	uc001skf.1	uc001skg.1	NonRandom	317	317	0	0
luad	uc003fle.2	uc003flf.2	NonRandom	725	608	164	47
luad	uc010vyv.1	uc010vyu.1	NonRandom	631	232	435	36
luad	uc003cfc.1	uc010hfw.1	NonRandom	744	439	305	0
luad	uc004dgr.2	uc011mlg.1	NonRandom	581	575	6	0
luad	uc003pdj.2	uc011dxm.1	NonRandom	787	760	27	0
luad	uc002jdx.3	uc002jdu.3	NonRandom	275	275	0	0
luad	uc001dck.2	uc001dch.2	NonRandom	896	896	0	0
luad	uc003llt.2	uc003llu.1	NonRandom	515	0	0	0
luad	uc009zpa.2	uc001smi.3	NonRandom	172	317	46	191
luad	uc003stv.2	uc010kub.2	NonRandom	957	363	594	0
luad	uc002tur.2	uc002tut.2	NonRandom	508	144	364	0
luad	uc004flx.1	uc004fly.1	NonRandom	545	515	30	0
luad	uc003olb.1	uc003ola.2	NonRandom	330	367	0	37
luad	uc003ulw.2	uc010lew.1	NonRandom	1089	358	761	30
luad	uc002gnz.3	uc002gnw.3	NonRandom	826	482	344	0
luad	uc004eyg.3	uc004eyf.2	NonRandom	83	113	18	48
luad	uc001odg.1	uc001odf.1	NonRandom	714	714	0	0
luad	uc010uri.1	uc010urj.1	NonRandom	414	261	153	0
luad	uc002yzi.2	uc010goq.2	NonRandom	662	662	0	0
luad	uc003gjf.1	uc011bwf.1	NonRandom	1009	958	51	0
luad	uc003zlt.2	uc003zlu.2	NonRandom	411	0	0	0
luad	uc003xrm.2	uc003xrl.2	NonRandom	483	483	0	0
luad	uc003vbd.2	uc011klj.1	NonRandom	393	466	0	73
luad	uc004eie.3	uc004eid.2	NonRandom	632	632	0	0
luad	uc003nqz.2	uc003nqy.2	NonRandom	1041	560	515	34
luad	uc004dmb.3	uc004dmc.3	NonRandom	575	470	105	0
luad	uc001cfl.1	uc001cfn.1	NonRandom	432	534	0	102
luad	uc003dib.3	uc003dic.3	NonRandom	728	1233	41	546
luad	uc002wsf.1	uc002wsh.1	NonRandom	950	88	862	0
luad	uc003jhy.2	uc003jhz.2	NonRandom	723	619	110	6
luad	uc003zja.1	uc003ziz.1	NonRandom	185	117	114	46
luad	uc002txm.2	uc002txl.2	NonRandom	2472	2446	26	0
luad	uc002oat.2	uc002oar.2	NonRandom	249	342	0	93
luad	uc003vda.1	uc010ljj.1	NonRandom	792	367	425	0
luad	uc004fkh.2	uc011mzm.1	NonRandom	540	392	204	56
luad	uc003xlk.2	uc003xll.1	NonRandom	173	396	53	276
luad	uc003nrr.2	uc003nrv.2	NonRandom	913	919	0	6
luad	uc010tdi.1	uc010tdj.1	NonRandom	1123	0	0	0
luad	uc003vho.2	uc011kmy.1	NonRandom	421	179	242	0
luad	uc003tar.1	uc010kvr.1	NonRandom	131	0	0	0
luad	uc003fmz.2	uc003fnb.2	NonRandom	709	390	319	0
luad	uc002kum.3	uc010xaz.1	NonRandom	1278	1011	284	17
luad	uc002pbf.1	uc002pbg.1	NonRandom	504	518	0	14
luad	uc003wjg.1	uc003wjj.1	NonRandom	911	410	501	0
luad	uc009wot.2	uc001fer.2	NonRandom	983	300	819	136
luad	uc002rct.2	uc002rcu.2	NonRandom	908	908	0	0
luad	uc010xkp.1	uc010xkq.1	NonRandom	390	390	2	2
luad	uc003nco.1	uc003ncp.1	NonRandom	619	175	444	0
luad	uc001afq.2	uc001afp.2	NonRandom	174	0	0	0
luad	uc001twj.2	uc009zwq.2	NonRandom	621	561	60	0
luad	uc010vik.1	uc002ent.2	NonRandom	1333	314	1019	0
luad	uc004clw.2	uc011mes.1	NonRandom	597	590	7	0
luad	uc001mdi.2	uc010raj.1	NonRandom	744	625	122	3
luad	uc003dyk.3	uc011bhq.1	NonRandom	306	149	157	0
luad	uc003hnt.2	uc003hnv.2	NonRandom	903	620	283	0
luad	uc001olx.2	uc001oly.2	NonRandom	1244	1244	0	0
luad	uc003oou.2	uc003oos.2	NonRandom	0	265	0	0
luad	uc002rxg.1	uc002rxf.1	NonRandom	518	0	0	0
luad	uc011dax.1	uc003lkh.1	NonRandom	827	932	19	124
luad	uc004dbj.2	uc004dbi.2	NonRandom	351	369	22	40
luad	uc003qho.2	uc011edm.1	NonRandom	489	461	29	1
luad	uc003qal.3	uc010keu.2	NonRandom	182	73	109	0
luad	uc003fhc.3	uc003fhb.3	NonRandom	122	0	0	0
luad	uc003qqh.2	uc003qqb.2	NonRandom	626	1701	0	1075
luad	uc001iib.2	uc010qar.1	NonRandom	542	415	127	0
luad	uc004fli.3	uc004flj.2	NonRandom	447	112	335	0
luad	uc004enc.2	uc004end.2	NonRandom	214	214	0	0
luad	uc010trq.1	uc001xdr.1	NonRandom	0	152	0	0
luad	uc001bdm.2	uc001bdn.2	NonRandom	581	274	320	13
luad	uc001osf.2	uc001osg.2	NonRandom	1258	1016	242	0
luad	uc001www.2	uc010tqh.1	NonRandom	406	321	85	0
luad	uc003cay.2	uc010hes.2	NonRandom	578	542	49	13
luad	uc001kzj.3	uc009xxw.2	NonRandom	0	0	0	0
luad	uc010kii.1	uc003qnm.2	NonRandom	334	0	0	0
luad	uc001rro.1	uc001rrn.1	NonRandom	424	438	0	14
luad	uc003xos.2	uc010lxf.1	NonRandom	562	479	83	0
luad	uc003wik.3	uc003wij.3	NonRandom	718	431	312	25
luad	uc001irl.3	uc010qcu.1	NonRandom	406	266	154	14
luad	uc002ebf.2	uc002ebe.1	NonRandom	526	249	277	0
luad	uc001svm.2	uc001svl.1	NonRandom	460	315	164	19
luad	uc003exu.1	uc003exs.1	NonRandom	140	91	49	0
luad	uc003vjk.2	uc010lkj.2	NonRandom	305	178	127	0
luad	uc002ffz.1	uc010vnn.1	NonRandom	823	594	229	0
luad	uc002bbk.2	uc002bbl.2	NonRandom	403	299	104	0
luad	uc001sew.2	uc001set.2	NonRandom	222	0	0	0
luad	uc001ctd.3	uc009vzb.2	NonRandom	1151	914	237	0
luad	uc003jnf.2	uc010ivj.1	NonRandom	193	0	0	0
luad	uc011jwa.1	uc003sms.1	NonRandom	247	297	247	297
luad	uc001nkh.2	uc001nki.2	NonRandom	491	491	0	0
luad	uc002vzk.1	uc002vzn.1	NonRandom	672	544	157	29
luad	uc003jpg.1	uc010ivs.1	NonRandom	204	0	0	0
luad	uc001cyf.1	uc010oom.1	NonRandom	692	0	0	0
luad	uc001cgo.2	uc001cgp.2	NonRandom	660	599	61	0
luad	uc002bqp.1	uc010uqu.1	NonRandom	617	590	27	0
luad	uc002oep.3	uc010xtl.1	NonRandom	616	647	0	31
luad	uc003ebs.2	uc003ebt.2	NonRandom	0	338	0	0
luad	uc002hne.2	uc002hnf.2	NonRandom	353	158	195	0
luad	uc003upv.1	uc003upt.2	NonRandom	731	728	3	0
luad	uc002hzf.3	uc002hzg.1	NonRandom	530	530	0	0
luad	uc003otq.2	uc010jyh.2	NonRandom	1698	691	1063	56
luad	uc001lyw.3	uc010qyd.1	NonRandom	792	454	338	0
luad	uc003vop.1	uc003voq.1	NonRandom	283	115	168	0
luad	uc001ygi.3	uc001ygg.3	NonRandom	580	354	274	48
luad	uc003nqn.1	uc010jsc.1	NonRandom	940	594	346	0
luad	uc003tjp.3	uc011kbs.1	NonRandom	430	335	103	8
luad	uc001vqt.1	uc010tjh.1	NonRandom	1858	857	1025	24
luad	uc010lng.2	uc003vvm.2	NonRandom	0	941	0	0
luad	uc002qxm.1	uc002qxn.1	NonRandom	735	735	0	0
luad	uc003pzr.2	uc003pzt.2	NonRandom	307	0	0	0
luad	uc002nam.2	uc010xof.1	NonRandom	632	273	397	38
luad	uc003zdk.1	uc003zdl.1	NonRandom	493	493	0	0
luad	uc001ggv.2	uc010plx.1	NonRandom	792	494	298	0
luad	uc002cmu.2	uc002cmr.2	NonRandom	355	355	0	0
luad	uc010smk.1	uc001ruo.2	NonRandom	781	893	26	138
luad	uc003eiu.1	uc010hsg.1	NonRandom	611	612	0	1
luad	uc001exi.2	uc010pcv.1	NonRandom	549	254	337	42
luad	uc002ial.2	uc010wgq.1	NonRandom	466	266	200	0
luad	uc002bgm.2	uc002bgn.2	NonRandom	213	106	107	0
luad	uc004bzr.1	uc004bzs.1	NonRandom	572	461	111	0
luad	uc010owx.1	uc001egh.2	NonRandom	992	165	827	0
luad	uc010ihq.2	uc003heg.3	NonRandom	369	529	5	165
luad	uc003xvh.2	uc003xvg.2	NonRandom	116	0	0	0
luad	uc002igd.2	uc002igc.2	NonRandom	727	727	0	0
luad	uc002mgh.2	uc002mgj.1	NonRandom	1015	810	205	0
luad	uc010kus.1	uc003swz.2	NonRandom	496	332	164	0
luad	uc001eai.1	uc009wfz.1	NonRandom	416	150	266	0
luad	uc010miq.1	uc010mir.1	NonRandom	232	232	0	0
luad	uc003lvh.2	uc003lvj.2	NonRandom	603	274	352	23
luad	uc001hfd.2	uc009xcb.1	NonRandom	601	355	246	0
luad	uc003bpy.3	uc010hbx.2	NonRandom	406	479	24	97
luad	uc001itj.2	uc010qdl.1	NonRandom	716	683	33	0
luad	uc002rya.2	uc002ryb.3	NonRandom	0	1958	0	0
luad	uc002eao.2	uc010caf.2	NonRandom	619	619	0	0
luad	uc002iya.2	uc002iyc.2	NonRandom	435	173	262	0
luad	uc001pgy.2	uc010ruq.1	NonRandom	618	569	49	0
luad	uc001wup.1	uc010tqb.1	NonRandom	765	736	29	0
luad	uc010vqe.1	uc010vqd.1	NonRandom	327	126	201	0
luad	uc003apf.2	uc011amo.1	NonRandom	398	275	123	0
luad	uc009xfw.2	uc001hwf.2	NonRandom	197	571	0	374
luad	uc009zvk.2	uc001toy.3	NonRandom	396	396	0	0
luad	uc002njd.1	uc002njf.1	NonRandom	558	408	150	0
luad	uc002lxi.2	uc002lxk.2	NonRandom	563	207	356	0
luad	uc010ivn.2	uc003jnu.2	NonRandom	80	127	0	47
luad	uc002hxv.2	uc002hxw.1	NonRandom	582	346	297	61
luad	uc002fgp.2	uc002fgr.1	NonRandom	773	620	159	6
luad	uc002avv.1	uc002avw.1	NonRandom	534	316	218	0
luad	uc003lgx.2	uc011czu.1	NonRandom	506	332	174	0
luad	uc002ues.2	uc010zdf.1	NonRandom	4655	1225	3443	13
luad	uc001hdj.2	uc009xbr.2	NonRandom	502	0	0	0
luad	uc002xqs.2	uc002xqu.2	NonRandom	704	173	538	7
luad	uc001wsy.1	uc001wtc.1	NonRandom	583	211	372	0
luad	uc010jgh.2	uc003lmh.3	NonRandom	289	255	34	0
luad	uc003arf.2	uc010gxe.2	NonRandom	394	0	0	0
luad	uc002jxz.3	uc002jya.3	NonRandom	502	299	203	0
luad	uc003mks.2	uc003mkp.2	NonRandom	548	402	146	0
luad	uc004bko.2	uc011lye.1	NonRandom	504	461	43	0
luad	uc004cpc.2	uc011mgx.1	NonRandom	323	0	0	0
luad	uc011mev.1	uc010ncd.1	NonRandom	252	0	0	0
luad	uc001xno.2	uc001xnp.2	NonRandom	843	638	205	0
luad	uc002xyw.2	uc002xyy.1	NonRandom	0	415	0	0
luad	uc003nyn.1	uc011dov.1	NonRandom	1246	1053	193	0
luad	uc002hrt.2	uc010cvu.2	NonRandom	436	404	32	0
luad	uc010any.2	uc001wyr.2	NonRandom	0	285	0	0
luad	uc001hqn.1	uc010pvr.1	NonRandom	647	321	326	0
luad	uc003vol.1	uc010llx.1	NonRandom	923	320	608	5
luad	uc003ivx.2	uc010isc.2	NonRandom	1133	430	722	19
luad	uc002oja.1	uc002ojb.1	NonRandom	911	233	678	0
luad	uc002mdc.2	uc002mdd.2	NonRandom	650	408	242	0
luad	uc002nqi.2	uc002nqh.2	NonRandom	542	478	64	0
luad	uc003vgn.2	uc011kmr.1	NonRandom	697	313	384	0
luad	uc002ndn.3	uc002ndo.3	NonRandom	207	92	207	92
luad	uc001uhc.2	uc009zyh.2	NonRandom	672	0	0	0
luad	uc002mdy.2	uc010xix.1	NonRandom	499	439	60	0
luad	uc001kqo.3	uc001kqm.3	NonRandom	348	113	235	0
luad	uc001php.2	uc001phq.2	NonRandom	364	370	0	6
luad	uc001axy.3	uc001axw.3	NonRandom	517	687	50	220
luad	uc010qcg.1	uc009xjx.2	NonRandom	277	351	12	86
luad	uc001gcs.2	uc010pkv.1	NonRandom	347	347	103	103
luad	uc002jir.2	uc010dfg.2	NonRandom	427	427	0	0
luad	uc002rii.3	uc002rik.3	NonRandom	1016	251	770	5
luad	uc010tfl.1	uc010tfk.1	NonRandom	139	139	0	0
luad	uc001rrx.2	uc001rru.2	NonRandom	492	97	411	16
luad	uc001pld.2	uc001ple.2	NonRandom	124	0	0	0
luad	uc003ahw.1	uc010gvy.1	NonRandom	166	134	166	134
luad	uc004eof.1	uc004eog.1	NonRandom	142	114	28	0
luad	uc003fsw.2	uc003fsv.2	NonRandom	306	482	0	176
luad	uc003yll.2	uc011lhr.1	NonRandom	315	183	132	0
luad	uc003dkf.3	uc003dkg.3	NonRandom	359	341	18	0
luad	uc001knt.2	uc001knq.2	NonRandom	1030	293	737	0
luad	uc001wpp.1	uc010alx.1	NonRandom	247	136	111	0
luad	uc003hqq.2	uc003hqr.2	NonRandom	350	300	50	0
luad	uc011arh.1	uc003biu.3	NonRandom	1058	1189	0	131
luad	uc001vkw.1	uc010afc.2	NonRandom	726	185	542	1
luad	uc002yjt.2	uc011abx.1	NonRandom	471	263	208	0
luad	uc001cyc.1	uc010ooi.1	NonRandom	516	159	357	0
luad	uc002pvv.1	uc010eoq.1	NonRandom	467	0	0	0
luad	uc002ctf.3	uc002cte.3	NonRandom	508	301	207	0
luad	uc002lqg.2	uc002lqh.2	NonRandom	268	247	21	0
luad	uc001joo.2	uc010qjb.1	NonRandom	1150	0	0	0
luad	uc001snt.2	uc009zpn.1	NonRandom	990	272	820	102
luad	uc009vwd.2	uc001cgd.3	NonRandom	335	335	0	0
luad	uc003fce.2	uc003fcg.2	NonRandom	751	682	88	19
luad	uc010nqe.2	uc004epz.2	NonRandom	765	748	17	0
luad	uc001hfq.3	uc001hfp.3	NonRandom	381	444	20	83
luad	uc011dxt.1	uc003per.1	NonRandom	2077	594	2077	594
luad	uc010puk.1	uc001hmf.2	NonRandom	1393	0	0	0
luad	uc010kbo.2	uc003pkg.3	NonRandom	119	205	0	86
luad	uc010ied.1	uc011bxe.1	NonRandom	567	456	111	0
luad	uc010hds.2	uc010hdt.2	NonRandom	487	487	0	0
luad	uc001slc.2	uc001slb.2	NonRandom	851	393	458	0
luad	uc009vzt.1	uc001cxz.3	NonRandom	569	372	228	31
luad	uc001iwh.1	uc001iwi.3	NonRandom	813	763	52	2
luad	uc010zoj.1	uc002wan.1	NonRandom	193	410	0	217
luad	uc004dlv.2	uc004dlt.3	NonRandom	566	566	0	0
luad	uc004fof.2	uc004fog.3	NonRandom	367	0	0	0
luad	uc001qde.2	uc010sbl.1	NonRandom	377	184	193	0
luad	uc001pfn.2	uc001pfm.2	NonRandom	339	0	0	0
luad	uc002kal.1	uc002kai.1	NonRandom	375	332	43	0
luad	uc001wtq.2	uc001wtr.2	NonRandom	0	94	0	0
luad	uc001rai.1	uc010shm.1	NonRandom	431	365	75	9
luad	uc002qfj.2	uc002qfi.2	NonRandom	499	433	66	0
luad	uc002vbe.2	uc010ziu.1	NonRandom	727	611	116	0
luad	uc001woo.2	uc001wop.2	NonRandom	219	219	0	0
luad	uc003epy.2	uc011blu.1	NonRandom	208	195	24	11
luad	uc003ugh.2	uc010lds.2	NonRandom	780	512	268	0
luad	uc002eyv.2	uc010vma.1	NonRandom	478	388	98	8
luad	uc001vfg.1	uc001vfe.2	NonRandom	546	301	268	23
luad	uc001ftg.2	uc001fth.2	NonRandom	729	272	457	0
luad	uc001opc.2	uc001opd.2	NonRandom	137	78	59	0
luad	uc010six.1	uc001rgd.3	NonRandom	398	386	15	3
luad	uc011lis.1	uc010mdn.2	NonRandom	206	141	65	0
luad	uc003vte.3	uc010lmv.2	NonRandom	118	0	0	0
luad	uc003syc.2	uc011jzj.1	NonRandom	359	344	23	8
luad	uc003zfr.2	uc010mgm.1	NonRandom	0	465	0	0
luad	uc003kzs.2	uc011cxu.1	NonRandom	1093	857	276	40
luad	uc003kwj.2	uc003kwi.2	NonRandom	533	533	0	0
luad	uc002vqd.1	uc002vqf.2	NonRandom	510	488	49	27
luad	uc001shq.2	uc010spv.1	NonRandom	407	407	0	0
luad	uc003mbv.1	uc011dez.1	NonRandom	367	225	142	0
luad	uc003vsw.2	uc003vsx.2	NonRandom	2012	0	0	0
luad	uc003fig.2	uc011bpy.1	NonRandom	440	275	165	0
luad	uc001cqh.2	uc010omg.1	NonRandom	328	240	89	1
luad	uc003gtb.2	uc010ifd.2	NonRandom	1168	955	253	40
luad	uc003udy.2	uc003uea.2	NonRandom	680	167	513	0
luad	uc003tfh.3	uc011kba.1	NonRandom	575	543	32	0
luad	uc010pwa.1	uc001htu.2	NonRandom	571	183	388	0
luad	uc010pnq.1	uc010pnr.1	NonRandom	259	154	105	0
luad	uc001pfa.2	uc009ywk.1	NonRandom	852	0	0	0
luad	uc003pan.1	uc011dwu.1	NonRandom	808	762	64	18
luad	uc001swj.1	uc009zrt.1	NonRandom	237	237	0	0
luad	uc001ler.2	uc001leq.1	NonRandom	642	467	175	0
luad	uc001bhm.2	uc001bhk.2	NonRandom	167	178	0	11
luad	uc002cxa.2	uc010uxq.1	NonRandom	576	0	0	0
luad	uc003gtm.2	uc010ifg.1	NonRandom	796	796	0	0
luad	uc002wey.2	uc010gad.2	NonRandom	108	0	0	0
luad	uc001rrh.2	uc010slr.1	NonRandom	288	284	4	0
luad	uc003kus.2	uc010jdg.2	NonRandom	1212	1196	16	0
luad	uc011ldf.1	uc003xqd.2	NonRandom	420	915	20	515
luad	uc003iph.1	uc011cir.1	NonRandom	345	189	166	10
luad	uc004bal.3	uc011lvd.1	NonRandom	302	0	0	0
luad	uc003pwx.2	uc003pww.2	NonRandom	97	97	0	0
luad	uc010qfn.1	uc010qfo.1	NonRandom	0	212	0	0
luad	uc003phn.3	uc010kax.2	NonRandom	495	154	341	0
luad	uc003ndx.2	uc003ndw.2	NonRandom	476	227	308	59
luad	uc001jnh.3	uc009xpq.2	NonRandom	1049	589	460	0
luad	uc001jrd.3	uc001jre.3	NonRandom	856	147	709	0
luad	uc003eib.2	uc011bkf.1	NonRandom	450	305	145	0
luad	uc002uxj.1	uc010ftb.1	NonRandom	522	0	0	0
luad	uc002kfz.2	uc002kgc.2	NonRandom	1192	311	881	0
luad	uc001lhp.2	uc001lhr.2	NonRandom	439	301	138	0
luad	uc002isl.2	uc002isn.2	NonRandom	1527	281	1246	0
luad	uc011mjp.1	uc010nfq.2	NonRandom	371	586	10	225
luad	uc003wjr.1	uc003wjq.1	NonRandom	772	764	25	17
luad	uc003dxx.2	uc003dxw.2	NonRandom	569	585	0	16
luad	uc003aao.2	uc003aaq.2	NonRandom	0	315	0	0
luad	uc004eng.2	uc004enf.2	NonRandom	134	77	57	0
luad	uc002hjy.1	uc002hka.2	NonRandom	519	130	392	3
luad	uc003vpn.2	uc010lmc.1	NonRandom	561	519	42	0
luad	uc003ywc.1	uc010meq.1	NonRandom	717	755	30	68
luad	uc003ldx.2	uc011czb.1	NonRandom	847	559	304	16
luad	uc010fgw.2	uc002ssf.3	NonRandom	368	368	0	0
luad	uc002ldi.1	uc010xdf.1	NonRandom	669	479	190	0
luad	uc010tjo.1	uc001vrv.3	NonRandom	721	646	75	0
luad	uc002qoo.1	uc002qop.1	NonRandom	662	664	5	7
luad	uc001fni.2	uc001fnk.2	NonRandom	664	565	119	20
luad	uc002mxo.2	uc010dzh.2	NonRandom	951	520	452	21
luad	uc003xph.2	uc011lcv.1	NonRandom	107	107	0	0
luad	uc002wja.2	uc002wjb.1	NonRandom	1709	288	1709	288
luad	uc002ewl.2	uc010cfh.2	NonRandom	553	553	0	0
luad	uc001hhd.2	uc001hhe.2	NonRandom	476	476	0	0
luad	uc002njj.1	uc002nji.1	NonRandom	413	250	163	0
luad	uc004fjs.1	uc010nur.2	NonRandom	712	238	531	57
luad	uc003oqd.2	uc003oqc.2	NonRandom	0	200	0	0
luad	uc001dta.2	uc010oug.1	NonRandom	482	301	181	0
luad	uc001ebs.2	uc010owf.1	NonRandom	824	586	238	0
luad	uc010wbo.1	uc010wbp.1	NonRandom	1133	0	0	0
luad	uc003ybm.2	uc010lzq.2	NonRandom	304	185	119	0
luad	uc002dda.3	uc010uzl.1	NonRandom	788	773	15	0
luad	uc009vxq.2	uc001cnr.3	NonRandom	510	0	0	0
luad	uc003nhv.2	uc011dkk.1	NonRandom	513	461	52	0
luad	uc003gmu.2	uc003gmv.2	NonRandom	221	0	0	0
luad	uc002zmw.2	uc002zna.2	NonRandom	485	205	280	0
luad	uc003hjx.2	uc003hjv.2	NonRandom	393	295	140	42
luad	uc001akm.2	uc009vlj.2	NonRandom	272	213	59	0
luad	uc011kyu.1	uc011kyt.1	NonRandom	403	403	0	0
luad	uc002qmy.2	uc002qmz.1	NonRandom	548	517	31	0
luad	uc003ght.2	uc011bvy.1	NonRandom	379	379	0	0
luad	uc003ocv.1	uc003ocw.1	NonRandom	156	0	0	0
luad	uc002zqa.1	uc002zqb.2	NonRandom	495	398	158	61
luad	uc010xbn.1	uc002kwg.2	NonRandom	875	906	27	58
luad	uc003bkr.2	uc010hax.2	NonRandom	364	186	178	0
luad	uc011crp.1	uc003jzb.3	NonRandom	338	395	0	57
luad	uc003xps.2	uc003xpu.2	NonRandom	379	312	67	0
luad	uc001qdh.2	uc010sbm.1	NonRandom	638	610	28	0
luad	uc003gmf.2	uc003gmg.2	NonRandom	606	466	140	0
luad	uc001auc.2	uc001aub.2	NonRandom	302	217	85	0
luad	uc003kmz.2	uc003kna.3	NonRandom	552	474	86	8
luad	uc001llz.1	uc001lma.1	NonRandom	1749	1141	621	13
luad	uc002prd.2	uc010enq.1	NonRandom	282	282	0	0
luad	uc002wxj.2	uc010gdz.2	NonRandom	642	521	121	0
luad	uc002eaf.2	uc010cac.2	NonRandom	369	196	192	19
luad	uc001vlw.2	uc001vlx.2	NonRandom	350	0	0	0
luad	uc010qlf.1	uc010qlg.1	NonRandom	0	0	0	0
luad	uc002afo.2	uc002afn.2	NonRandom	1016	576	440	0
luad	uc001job.2	uc001joa.2	NonRandom	641	196	445	0
luad	uc002spd.2	uc010fgf.2	NonRandom	610	401	209	0
luad	uc002swu.2	uc010yuw.1	NonRandom	348	203	170	25
luad	uc011cxj.1	uc003kxz.1	NonRandom	366	454	0	88
luad	uc003vun.2	uc003vup.2	NonRandom	902	699	203	0
luad	uc002myq.2	uc002myr.2	NonRandom	948	282	666	0
luad	uc002wxp.2	uc010ztu.1	NonRandom	388	177	211	0
luad	uc002apc.2	uc010uiw.1	NonRandom	362	307	55	0
luad	uc002rsi.2	uc010ynv.1	NonRandom	981	245	736	0
luad	uc001kwb.2	uc001kwd.2	NonRandom	322	0	0	0
luad	uc002anv.2	uc010bgz.2	NonRandom	490	166	324	0
luad	uc011cbx.1	uc011cbz.1	NonRandom	1996	1124	921	49
luad	uc001aer.3	uc002quu.2	NonRandom	670	412	283	25
luad	uc003oku.3	uc010jvx.2	NonRandom	435	375	111	51
luad	uc001pjm.2	uc010rvs.1	NonRandom	326	334	0	8
luad	uc002ylz.2	uc011acg.1	NonRandom	770	278	492	0
luad	uc009xwy.1	uc009xwx.1	NonRandom	689	0	0	0
luad	uc002slt.2	uc002slu.2	NonRandom	519	373	146	0
luad	uc001ycj.2	uc010twr.1	NonRandom	859	609	250	0
luad	uc003pjx.3	uc011dza.1	NonRandom	292	217	75	0
luad	uc003kvi.2	uc003kvj.2	NonRandom	84	84	0	0
luad	uc002ieu.2	uc010wis.1	NonRandom	257	199	58	0
luad	uc004crv.2	uc010ndl.2	NonRandom	228	97	134	3
luad	uc001rfo.3	uc009zix.2	NonRandom	356	213	164	21
luad	uc003ykk.2	uc003yki.2	NonRandom	193	193	0	0
luad	uc003nau.2	uc003nav.2	NonRandom	0	136	0	0
luad	uc001dpw.2	uc010otl.1	NonRandom	551	157	395	1
luad	uc003ctf.1	uc003ctg.1	NonRandom	791	764	27	0
luad	uc002yrb.2	uc002yrc.2	NonRandom	331	331	0	0
luad	uc001ddz.1	uc009wbd.1	NonRandom	165	0	0	0
luad	uc002ogt.2	uc010efp.2	NonRandom	609	609	0	0
luad	uc002pki.2	uc002pkh.2	NonRandom	963	224	739	0
luad	uc002nfu.2	uc002nfw.2	NonRandom	329	329	0	0
luad	uc002lbp.3	uc002lbq.3	NonRandom	334	312	86	64
luad	uc004dun.1	uc011moo.1	NonRandom	711	415	296	0
luad	uc002eeu.3	uc002eew.3	NonRandom	1086	334	772	20
luad	uc001cst.2	uc001cta.2	NonRandom	736	626	119	9
luad	uc002lgq.3	uc002lgp.3	NonRandom	423	429	0	6
luad	uc003nvk.2	uc003nvl.2	NonRandom	116	188	0	72
luad	uc003yal.2	uc003yam.2	NonRandom	258	258	0	0
luad	uc001nys.2	uc001nyu.2	NonRandom	241	248	36	43
luad	uc003evx.3	uc003evy.3	NonRandom	318	311	7	0
luad	uc002dsx.2	uc002dst.2	NonRandom	275	211	64	0
luad	uc003efu.1	uc003eft.1	NonRandom	488	199	289	0
luad	uc004eok.2	uc004eoj.2	NonRandom	670	670	0	0
luad	uc002pwx.1	uc002pww.1	NonRandom	595	477	143	25
luad	uc003pcx.3	uc003pdc.3	NonRandom	217	2649	217	2649
luad	uc001zve.2	uc001zvf.2	NonRandom	753	0	0	0
luad	uc003sjg.2	uc011jvr.1	NonRandom	690	583	107	0
luad	uc001uxn.2	uc010tfb.1	NonRandom	301	207	95	1
luad	uc002vmf.2	uc002vme.2	NonRandom	360	360	0	0
luad	uc001hlh.1	uc001hli.2	NonRandom	361	361	0	0
luad	uc001lrc.2	uc010qwm.1	NonRandom	220	170	50	0
luad	uc001ugy.2	uc001ugz.1	NonRandom	1157	262	940	45
luad	uc003zvb.2	uc003zva.3	NonRandom	223	203	20	0
luad	uc010lbt.1	uc003ubh.2	NonRandom	496	108	496	108
luad	uc003ygj.2	uc003ygi.2	NonRandom	296	296	0	0
luad	uc001gsc.2	uc010pos.1	NonRandom	749	689	60	0
luad	uc002fky.2	uc002fkz.2	NonRandom	953	223	730	0
luad	uc004aso.1	uc004asp.1	NonRandom	824	855	0	31
luad	uc011mdg.1	uc004cec.2	NonRandom	172	130	42	0
luad	uc002viy.2	uc010fvx.2	NonRandom	1199	1135	64	0
luad	uc001ssl.1	uc009zqo.1	NonRandom	911	910	1	0
luad	uc001cfv.1	uc001cfu.1	NonRandom	308	308	0	0
luad	uc003nbq.2	uc003nbr.2	NonRandom	445	264	181	0
luad	uc001evz.2	uc009wmh.2	NonRandom	380	230	150	0
luad	uc002rus.2	uc010yoc.1	NonRandom	995	514	995	514
luad	uc003yjw.2	uc011lhg.1	NonRandom	245	125	120	0
luad	uc003spt.2	uc011jws.1	NonRandom	399	314	150	65
luad	uc003jpk.2	uc010ivt.2	NonRandom	184	134	50	0
luad	uc003tgd.1	uc003tge.1	NonRandom	111	315	0	204
luad	uc002pkr.2	uc002pkt.2	NonRandom	392	300	92	0
luad	uc003gdu.2	uc003gds.3	NonRandom	808	694	114	0
